Pokemon#,Level/TM/HM,Move_Name,Type,Power,Accuracy,PP,,,,,,,,,,,,,,,,,,,
95,TM09,Take Down,Normal,90,0.85,20,,,,,,,,,,,,,,,,,,,
95,TM10,Double-Edge,Normal,100,1,15,,,,,,,,,,,,,,,,,,,
95,TM20,Rage,Normal,20,1,20,,,,,,,,,,,,,,,,,,,
95,TM26,Earthquake,Ground,100,1,10,,,,,,,,,,,,,,,,,,,
95,TM27,Fissure,Ground,Null,0.3,5,,,,,,,,,,,,,,,,,,,
95,TM28,Dig,Ground,100,1,10,,,,,,,,,,,,,,,,,,,
95,TM31,Mimic,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
95,TM32,Double Team,Normal,Null,Null,15,,,,,,,,,,,,,,,,,,,
95,TM34,Bide,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
95,TM36,Selfdestruct,Normal,130,1,5,,,,,,,,,,,,,,,,,,,
95,TM40,Skull Bash,Normal,100,1,15,,,,,,,,,,,,,,,,,,,
95,TM44,Rest,Psychic,Null,Null,10,,,,,,,,,,,,,,,,,,,
95,TM47,Explosion,Normal,170,1,5,,,,,,,,,,,,,,,,,,,
95,TM48,Rock Slide,Rock,75,0.9,10,,,,,,,,,,,,,,,,,,,
95,TM50,Substitute,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
96,1,Pound,Normal,40,1,35,,,,,,,,,,,,,,,,,,,
96,1,Hypnosis,Psychic,Null,0.6,20,,,,,,,,,,,,,,,,,,,
96,12,Disable,Normal,Null,0.55,20,,,,,,,,,,,,,,,,,,,
96,17,Confusion,Psychic,50,1,25,,,,,,,,,,,,,,,,,,,
96,24,Headbutt,Normal,70,1,15,,,,,,,,,,,,,,,,,,,
96,29,Poison Gas,Poison,Null,0.55,40,,,,,,,,,,,,,,,,,,,
96,32,Psychic,Psychic,90,1,10,,,,,,,,,,,,,,,,,,,
96,37,Meditate,Psychic,Null,Null,40,,,,,,,,,,,,,,,,,,,
96,HM05,Flash,Normal,Null,0.7,20,,,,,,,,,,,,,,,,,,,
96,TM01,Mega Punch,Normal,80,0.85,20,,,,,,,,,,,,,,,,,,,
96,TM05,Mega Kick,Normal,120,0.75,5,,,,,,,,,,,,,,,,,,,
96,TM06,Toxic,Poison,Null,0.85,10,,,,,,,,,,,,,,,,,,,
96,TM08,Body Slam,Normal,85,1,15,,,,,,,,,,,,,,,,,,,
96,TM09,Take Down,Normal,90,0.85,20,,,,,,,,,,,,,,,,,,,
96,TM10,Double-Edge,Normal,100,1,15,,,,,,,,,,,,,,,,,,,
96,TM17,Submission,Fighting,80,0.8,25,,,,,,,,,,,,,,,,,,,
96,TM18,Counter,Fighting,Null,1,20,,,,,,,,,,,,,,,,,,,
96,TM19,Seismic Toss,Fighting,Null,1,20,,,,,,,,,,,,,,,,,,,
96,TM20,Rage,Normal,20,1,20,,,,,,,,,,,,,,,,,,,
96,TM29,Psychic,Psychic,90,1,10,,,,,,,,,,,,,,,,,,,
96,TM30,Teleport,Psychic,Null,Null,20,,,,,,,,,,,,,,,,,,,
96,TM31,Mimic,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
96,TM32,Double Team,Normal,Null,Null,15,,,,,,,,,,,,,,,,,,,
96,TM33,Reflect,Psychic,Null,Null,20,,,,,,,,,,,,,,,,,,,
96,TM34,Bide,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
96,TM35,Metronome,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
96,TM40,Skull Bash,Normal,100,1,15,,,,,,,,,,,,,,,,,,,
96,TM42,Dream Eater,Psychic,100,1,15,,,,,,,,,,,,,,,,,,,
96,TM44,Rest,Psychic,Null,Null,10,,,,,,,,,,,,,,,,,,,
96,TM45,Thunder Wave,Electric,Null,1,20,,,,,,,,,,,,,,,,,,,
96,TM46,Psywave,Psychic,Null,0.8,15,,,,,,,,,,,,,,,,,,,
96,TM49,Tri Attack,Normal,80,1,10,,,,,,,,,,,,,,,,,,,
96,TM50,Substitute,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
97,1,Disable,Normal,Null,0.55,20,,,,,,,,,,,,,,,,,,,
97,1,Pound,Normal,40,1,35,,,,,,,,,,,,,,,,,,,
97,1,Confusion,Psychic,50,1,25,,,,,,,,,,,,,,,,,,,
97,1,Hypnosis,Psychic,Null,0.6,20,,,,,,,,,,,,,,,,,,,
97,12,Disable,Normal,Null,0.55,20,,,,,,,,,,,,,,,,,,,
97,17,Confusion,Psychic,50,1,25,,,,,,,,,,,,,,,,,,,
97,24,Headbutt,Normal,70,1,15,,,,,,,,,,,,,,,,,,,
97,33,Poison Gas,Poison,Null,0.55,40,,,,,,,,,,,,,,,,,,,
97,37,Psychic,Psychic,90,1,10,,,,,,,,,,,,,,,,,,,
97,43,Meditate,Psychic,Null,Null,40,,,,,,,,,,,,,,,,,,,
97,HM05,Flash,Normal,Null,0.7,20,,,,,,,,,,,,,,,,,,,
97,TM01,Mega Punch,Normal,80,0.85,20,,,,,,,,,,,,,,,,,,,
97,TM05,Mega Kick,Normal,120,0.75,5,,,,,,,,,,,,,,,,,,,
97,TM06,Toxic,Poison,Null,0.85,10,,,,,,,,,,,,,,,,,,,
97,TM08,Body Slam,Normal,85,1,15,,,,,,,,,,,,,,,,,,,
97,TM09,Take Down,Normal,90,0.85,20,,,,,,,,,,,,,,,,,,,
97,TM10,Double-Edge,Normal,100,1,15,,,,,,,,,,,,,,,,,,,
97,TM15,Hyper Beam,Normal,150,0.9,5,,,,,,,,,,,,,,,,,,,
97,TM17,Submission,Fighting,80,0.8,25,,,,,,,,,,,,,,,,,,,
97,TM18,Counter,Fighting,Null,1,20,,,,,,,,,,,,,,,,,,,
97,TM19,Seismic Toss,Fighting,Null,1,20,,,,,,,,,,,,,,,,,,,
97,TM20,Rage,Normal,20,1,20,,,,,,,,,,,,,,,,,,,
97,TM29,Psychic,Psychic,90,1,10,,,,,,,,,,,,,,,,,,,
97,TM30,Teleport,Psychic,Null,Null,20,,,,,,,,,,,,,,,,,,,
97,TM31,Mimic,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
97,TM32,Double Team,Normal,Null,Null,15,,,,,,,,,,,,,,,,,,,
97,TM33,Reflect,Psychic,Null,Null,20,,,,,,,,,,,,,,,,,,,
97,TM34,Bide,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
97,TM35,Metronome,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
97,TM40,Skull Bash,Normal,100,1,15,,,,,,,,,,,,,,,,,,,
97,TM42,Dream Eater,Psychic,100,1,15,,,,,,,,,,,,,,,,,,,
97,TM44,Rest,Psychic,Null,Null,10,,,,,,,,,,,,,,,,,,,
97,TM45,Thunder Wave,Electric,Null,1,20,,,,,,,,,,,,,,,,,,,
97,TM46,Psywave,Psychic,Null,0.8,15,,,,,,,,,,,,,,,,,,,
97,TM49,Tri Attack,Normal,80,1,10,,,,,,,,,,,,,,,,,,,
97,TM50,Substitute,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
98,1,Leer,Normal,Null,1,30,,,,,,,,,,,,,,,,,,,
98,1,Bubble,Water,20,1,30,,,,,,,,,,,,,,,,,,,
98,20,ViceGrip,Normal,55,1,30,,,,,,,,,,,,,,,,,,,
98,25,Guillotine,Normal,Null,0.3,5,,,,,,,,,,,,,,,,,,,
98,30,Stomp,Normal,65,1,20,,,,,,,,,,,,,,,,,,,
98,35,Crabhammer,Water,90,0.85,10,,,,,,,,,,,,,,,,,,,
98,40,Harden,Normal,Null,Null,30,,,,,,,,,,,,,,,,,,,
98,HM01,Cut,Normal,50,0.95,30,,,,,,,,,,,,,,,,,,,
98,HM03,Surf,Water,95,1,15,,,,,,,,,,,,,,,,,,,
98,HM04,Strength,Normal,80,1,15,,,,,,,,,,,,,,,,,,,
98,TM03,Swords Dance,Normal,Null,Null,30,,,,,,,,,,,,,,,,,,,
98,TM06,Toxic,Poison,Null,0.85,10,,,,,,,,,,,,,,,,,,,
98,TM08,Body Slam,Normal,85,1,15,,,,,,,,,,,,,,,,,,,
98,TM09,Take Down,Normal,90,0.85,20,,,,,,,,,,,,,,,,,,,
98,TM10,Double-Edge,Normal,100,1,15,,,,,,,,,,,,,,,,,,,
98,TM11,BubbleBeam,Water,65,1,20,,,,,,,,,,,,,,,,,,,
98,TM12,Water Gun,Water,40,1,25,,,,,,,,,,,,,,,,,,,
98,TM13,Ice Beam,Ice,95,1,10,,,,,,,,,,,,,,,,,,,
98,TM14,Blizzard,Ice,120,0.9,5,,,,,,,,,,,,,,,,,,,
98,TM20,Rage,Normal,20,1,20,,,,,,,,,,,,,,,,,,,
98,TM31,Mimic,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
98,TM32,Double Team,Normal,Null,Null,15,,,,,,,,,,,,,,,,,,,
98,TM34,Bide,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
98,TM44,Rest,Psychic,Null,Null,10,,,,,,,,,,,,,,,,,,,
98,TM50,Substitute,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
99,1,Leer,Normal,Null,1,30,,,,,,,,,,,,,,,,,,,
99,1,ViceGrip,Normal,55,1,30,,,,,,,,,,,,,,,,,,,
99,1,Bubble,Water,20,1,30,,,,,,,,,,,,,,,,,,,
99,20,ViceGrip,Normal,55,1,30,,,,,,,,,,,,,,,,,,,
99,25,Guillotine,Normal,Null,0.3,5,,,,,,,,,,,,,,,,,,,
99,34,Stomp,Normal,65,1,20,,,,,,,,,,,,,,,,,,,
99,42,Crabhammer,Water,90,0.85,10,,,,,,,,,,,,,,,,,,,
99,49,Harden,Normal,Null,Null,30,,,,,,,,,,,,,,,,,,,
99,HM01,Cut,Normal,50,0.95,30,,,,,,,,,,,,,,,,,,,
99,HM03,Surf,Water,95,1,15,,,,,,,,,,,,,,,,,,,
99,HM04,Strength,Normal,80,1,15,,,,,,,,,,,,,,,,,,,
99,TM03,Swords Dance,Normal,Null,Null,30,,,,,,,,,,,,,,,,,,,
99,TM06,Toxic,Poison,Null,0.85,10,,,,,,,,,,,,,,,,,,,
99,TM08,Body Slam,Normal,85,1,15,,,,,,,,,,,,,,,,,,,
99,TM09,Take Down,Normal,90,0.85,20,,,,,,,,,,,,,,,,,,,
99,TM10,Double-Edge,Normal,100,1,15,,,,,,,,,,,,,,,,,,,
99,TM11,BubbleBeam,Water,65,1,20,,,,,,,,,,,,,,,,,,,
99,TM12,Water Gun,Water,40,1,25,,,,,,,,,,,,,,,,,,,
99,TM13,Ice Beam,Ice,95,1,10,,,,,,,,,,,,,,,,,,,
99,TM14,Blizzard,Ice,120,0.9,5,,,,,,,,,,,,,,,,,,,
99,TM15,Hyper Beam,Normal,150,0.9,5,,,,,,,,,,,,,,,,,,,
99,TM20,Rage,Normal,20,1,20,,,,,,,,,,,,,,,,,,,
99,TM31,Mimic,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
99,TM32,Double Team,Normal,Null,Null,15,,,,,,,,,,,,,,,,,,,
99,TM34,Bide,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
99,TM44,Rest,Psychic,Null,Null,10,,,,,,,,,,,,,,,,,,,
99,TM50,Substitute,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
100,1,Screech,Normal,Null,0.85,40,,,,,,,,,,,,,,,,,,,
100,1,Tackle,Normal,35,0.95,35,,,,,,,,,,,,,,,,,,,
100,17,SonicBoom,Normal,Null,0.9,20,,,,,,,,,,,,,,,,,,,
100,22,Selfdestruct,Normal,130,1,5,,,,,,,,,,,,,,,,,,,
100,29,Light Screen,Psychic,Null,Null,30,,,,,,,,,,,,,,,,,,,
100,36,Swift,Normal,60,Null,20,,,,,,,,,,,,,,,,,,,
100,43,Explosion,Normal,170,1,5,,,,,,,,,,,,,,,,,,,
100,HM05,Flash,Normal,Null,0.7,20,,,,,,,,,,,,,,,,,,,
100,TM06,Toxic,Poison,Null,0.85,10,,,,,,,,,,,,,,,,,,,
100,TM09,Take Down,Normal,90,0.85,20,,,,,,,,,,,,,,,,,,,
100,TM20,Rage,Normal,20,1,20,,,,,,,,,,,,,,,,,,,
100,TM24,Thunderbolt,Electric,95,1,15,,,,,,,,,,,,,,,,,,,
100,TM25,Thunder,Electric,120,0.7,10,,,,,,,,,,,,,,,,,,,
100,TM30,Teleport,Psychic,Null,Null,20,,,,,,,,,,,,,,,,,,,
100,TM31,Mimic,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
100,TM32,Double Team,Normal,Null,Null,15,,,,,,,,,,,,,,,,,,,
100,TM33,Reflect,Psychic,Null,Null,20,,,,,,,,,,,,,,,,,,,
100,TM34,Bide,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
100,TM36,Selfdestruct,Normal,130,1,5,,,,,,,,,,,,,,,,,,,
100,TM39,Swift,Normal,60,Null,20,,,,,,,,,,,,,,,,,,,
100,TM44,Rest,Psychic,Null,Null,10,,,,,,,,,,,,,,,,,,,
100,TM45,Thunder Wave,Electric,Null,1,20,,,,,,,,,,,,,,,,,,,
100,TM47,Explosion,Normal,170,1,5,,,,,,,,,,,,,,,,,,,
100,TM50,Substitute,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
101,1,Screech,Normal,Null,0.85,40,,,,,,,,,,,,,,,,,,,
101,1,SonicBoom,Normal,Null,0.9,20,,,,,,,,,,,,,,,,,,,
101,1,Tackle,Normal,35,0.95,35,,,,,,,,,,,,,,,,,,,
101,17,SonicBoom,Normal,Null,0.9,20,,,,,,,,,,,,,,,,,,,
101,22,Selfdestruct,Normal,130,1,5,,,,,,,,,,,,,,,,,,,
101,29,Light Screen,Psychic,Null,Null,30,,,,,,,,,,,,,,,,,,,
101,40,Swift,Normal,60,Null,20,,,,,,,,,,,,,,,,,,,
101,50,Explosion,Normal,170,1,5,,,,,,,,,,,,,,,,,,,
101,HM05,Flash,Normal,Null,0.7,20,,,,,,,,,,,,,,,,,,,
101,TM06,Toxic,Poison,Null,0.85,10,,,,,,,,,,,,,,,,,,,
101,TM09,Take Down,Normal,90,0.85,20,,,,,,,,,,,,,,,,,,,
101,TM15,Hyper Beam,Normal,150,0.9,5,,,,,,,,,,,,,,,,,,,
101,TM20,Rage,Normal,20,1,20,,,,,,,,,,,,,,,,,,,
101,TM24,Thunderbolt,Electric,95,1,15,,,,,,,,,,,,,,,,,,,
101,TM25,Thunder,Electric,120,0.7,10,,,,,,,,,,,,,,,,,,,
101,TM30,Teleport,Psychic,Null,Null,20,,,,,,,,,,,,,,,,,,,
101,TM31,Mimic,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
101,TM32,Double Team,Normal,Null,Null,15,,,,,,,,,,,,,,,,,,,
101,TM33,Reflect,Psychic,Null,Null,20,,,,,,,,,,,,,,,,,,,
101,TM34,Bide,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
101,TM36,Selfdestruct,Normal,130,1,5,,,,,,,,,,,,,,,,,,,
101,TM39,Swift,Normal,60,Null,20,,,,,,,,,,,,,,,,,,,
101,TM40,Skull Bash,Normal,100,1,15,,,,,,,,,,,,,,,,,,,
101,TM44,Rest,Psychic,Null,Null,10,,,,,,,,,,,,,,,,,,,
101,TM45,Thunder Wave,Electric,Null,1,20,,,,,,,,,,,,,,,,,,,
101,TM47,Explosion,Normal,170,1,5,,,,,,,,,,,,,,,,,,,
101,TM50,Substitute,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
102,1,Barrage,Normal,15,0.85,20,,,,,,,,,,,,,,,,,,,
102,1,Hypnosis,Psychic,Null,0.6,20,,,,,,,,,,,,,,,,,,,
102,25,Reflect,Psychic,Null,Null,20,,,,,,,,,,,,,,,,,,,
102,28,Leech Seed,Grass,Null,0.9,10,,,,,,,,,,,,,,,,,,,
102,32,Stun Spore,Grass,Null,0.75,30,,,,,,,,,,,,,,,,,,,
102,37,PoisonPowder,Poison,Null,0.75,35,,,,,,,,,,,,,,,,,,,
102,42,SolarBeam,Grass,120,1,10,,,,,,,,,,,,,,,,,,,
102,48,Sleep Powder,Grass,Null,0.75,15,,,,,,,,,,,,,,,,,,,
102,TM06,Toxic,Poison,Null,0.85,10,,,,,,,,,,,,,,,,,,,
102,TM09,Take Down,Normal,90,0.85,20,,,,,,,,,,,,,,,,,,,
102,TM10,Double-Edge,Normal,100,1,15,,,,,,,,,,,,,,,,,,,
102,TM20,Rage,Normal,20,1,20,,,,,,,,,,,,,,,,,,,
102,TM29,Psychic,Psychic,90,1,10,,,,,,,,,,,,,,,,,,,
102,TM30,Teleport,Psychic,Null,Null,20,,,,,,,,,,,,,,,,,,,
102,TM31,Mimic,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
102,TM32,Double Team,Normal,Null,Null,15,,,,,,,,,,,,,,,,,,,
102,TM33,Reflect,Psychic,Null,Null,20,,,,,,,,,,,,,,,,,,,
102,TM34,Bide,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
102,TM36,Selfdestruct,Normal,130,1,5,,,,,,,,,,,,,,,,,,,
102,TM37,Egg Bomb,Normal,100,0.75,10,,,,,,,,,,,,,,,,,,,
102,TM44,Rest,Psychic,Null,Null,10,,,,,,,,,,,,,,,,,,,
102,TM46,Psywave,Psychic,Null,0.8,15,,,,,,,,,,,,,,,,,,,
102,TM47,Explosion,Normal,170,1,5,,,,,,,,,,,,,,,,,,,
102,TM50,Substitute,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
103,1,Barrage,Normal,15,0.85,20,,,,,,,,,,,,,,,,,,,
103,1,Hypnosis,Psychic,Null,0.6,20,,,,,,,,,,,,,,,,,,,
103,28,Stomp,Normal,65,1,20,,,,,,,,,,,,,,,,,,,
103,HM04,Strength,Normal,80,1,15,,,,,,,,,,,,,,,,,,,
103,TM06,Toxic,Poison,Null,0.85,10,,,,,,,,,,,,,,,,,,,
103,TM09,Take Down,Normal,90,0.85,20,,,,,,,,,,,,,,,,,,,
103,TM10,Double-Edge,Normal,100,1,15,,,,,,,,,,,,,,,,,,,
103,TM15,Hyper Beam,Normal,150,0.9,5,,,,,,,,,,,,,,,,,,,
103,TM20,Rage,Normal,20,1,20,,,,,,,,,,,,,,,,,,,
103,TM21,Mega Drain,Grass,40,1,10,,,,,,,,,,,,,,,,,,,
103,TM22,SolarBeam,Grass,120,1,10,,,,,,,,,,,,,,,,,,,
103,TM29,Psychic,Psychic,90,1,10,,,,,,,,,,,,,,,,,,,
103,TM30,Teleport,Psychic,Null,Null,20,,,,,,,,,,,,,,,,,,,
103,TM31,Mimic,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
103,TM32,Double Team,Normal,Null,Null,15,,,,,,,,,,,,,,,,,,,
103,TM33,Reflect,Psychic,Null,Null,20,,,,,,,,,,,,,,,,,,,
103,TM34,Bide,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
103,TM36,Selfdestruct,Normal,130,1,5,,,,,,,,,,,,,,,,,,,
103,TM37,Egg Bomb,Normal,100,0.75,10,,,,,,,,,,,,,,,,,,,
103,TM44,Rest,Psychic,Null,Null,10,,,,,,,,,,,,,,,,,,,
103,TM46,Psywave,Psychic,Null,0.8,15,,,,,,,,,,,,,,,,,,,
103,TM47,Explosion,Normal,170,1,5,,,,,,,,,,,,,,,,,,,
103,TM50,Substitute,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
104,1,Bone Club,Ground,65,0.85,20,,,,,,,,,,,,,,,,,,,
104,1,Growl,Normal,Null,1,40,,,,,,,,,,,,,,,,,,,
104,25,Leer,Normal,Null,1,30,,,,,,,,,,,,,,,,,,,
104,31,Focus Energy,Normal,Null,Null,30,,,,,,,,,,,,,,,,,,,
104,38,Thrash,Normal,90,1,20,,,,,,,,,,,,,,,,,,,
104,43,Bonemerang,Ground,50,0.9,10,,,,,,,,,,,,,,,,,,,
104,46,Rage,Normal,20,1,20,,,,,,,,,,,,,,,,,,,
104,HM04,Strength,Normal,80,1,15,,,,,,,,,,,,,,,,,,,
104,TM01,Mega Punch,Normal,80,0.85,20,,,,,,,,,,,,,,,,,,,
104,TM05,Mega Kick,Normal,120,0.75,5,,,,,,,,,,,,,,,,,,,
104,TM06,Toxic,Poison,Null,0.85,10,,,,,,,,,,,,,,,,,,,
104,TM08,Body Slam,Normal,85,1,15,,,,,,,,,,,,,,,,,,,
104,TM09,Take Down,Normal,90,0.85,20,,,,,,,,,,,,,,,,,,,
104,TM10,Double-Edge,Normal,100,1,15,,,,,,,,,,,,,,,,,,,
104,TM11,BubbleBeam,Water,65,1,20,,,,,,,,,,,,,,,,,,,
104,TM12,Water Gun,Water,40,1,25,,,,,,,,,,,,,,,,,,,
104,TM13,Ice Beam,Ice,95,1,10,,,,,,,,,,,,,,,,,,,
104,TM14,Blizzard,Ice,120,0.9,5,,,,,,,,,,,,,,,,,,,
104,TM17,Submission,Fighting,80,0.8,25,,,,,,,,,,,,,,,,,,,
104,TM18,Counter,Fighting,Null,1,20,,,,,,,,,,,,,,,,,,,
104,TM19,Seismic Toss,Fighting,Null,1,20,,,,,,,,,,,,,,,,,,,
104,TM20,Rage,Normal,20,1,20,,,,,,,,,,,,,,,,,,,
104,TM26,Earthquake,Ground,100,1,10,,,,,,,,,,,,,,,,,,,
104,TM27,Fissure,Ground,Null,0.3,5,,,,,,,,,,,,,,,,,,,
104,TM28,Dig,Ground,100,1,10,,,,,,,,,,,,,,,,,,,
104,TM31,Mimic,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
104,TM32,Double Team,Normal,Null,Null,15,,,,,,,,,,,,,,,,,,,
104,TM34,Bide,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
104,TM38,Fire Blast,Fire,120,0.85,5,,,,,,,,,,,,,,,,,,,
104,TM40,Skull Bash,Normal,100,1,15,,,,,,,,,,,,,,,,,,,
104,TM44,Rest,Psychic,Null,Null,10,,,,,,,,,,,,,,,,,,,
104,TM50,Substitute,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
105,1,Bone Club,Ground,65,0.85,20,,,,,,,,,,,,,,,,,,,
105,1,Focus Energy,Normal,Null,Null,30,,,,,,,,,,,,,,,,,,,
105,1,Growl,Normal,Null,1,40,,,,,,,,,,,,,,,,,,,
105,1,Leer,Normal,Null,1,30,,,,,,,,,,,,,,,,,,,
105,25,Leer,Normal,Null,1,30,,,,,,,,,,,,,,,,,,,
105,33,Focus Energy,Normal,Null,Null,30,,,,,,,,,,,,,,,,,,,
105,41,Thrash,Normal,90,1,20,,,,,,,,,,,,,,,,,,,
105,48,Bonemerang,Ground,50,0.9,10,,,,,,,,,,,,,,,,,,,
105,55,Rage,Normal,20,1,20,,,,,,,,,,,,,,,,,,,
105,HM04,Strength,Normal,80,1,15,,,,,,,,,,,,,,,,,,,
105,TM01,Mega Punch,Normal,80,0.85,20,,,,,,,,,,,,,,,,,,,
105,TM05,Mega Kick,Normal,120,0.75,5,,,,,,,,,,,,,,,,,,,
105,TM06,Toxic,Poison,Null,0.85,10,,,,,,,,,,,,,,,,,,,
105,TM08,Body Slam,Normal,85,1,15,,,,,,,,,,,,,,,,,,,
105,TM09,Take Down,Normal,90,0.85,20,,,,,,,,,,,,,,,,,,,
105,TM10,Double-Edge,Normal,100,1,15,,,,,,,,,,,,,,,,,,,
105,TM11,BubbleBeam,Water,65,1,20,,,,,,,,,,,,,,,,,,,
105,TM12,Water Gun,Water,40,1,25,,,,,,,,,,,,,,,,,,,
105,TM13,Ice Beam,Ice,95,1,10,,,,,,,,,,,,,,,,,,,
105,TM14,Blizzard,Ice,120,0.9,5,,,,,,,,,,,,,,,,,,,
105,TM15,Hyper Beam,Normal,150,0.9,5,,,,,,,,,,,,,,,,,,,
105,TM17,Submission,Fighting,80,0.8,25,,,,,,,,,,,,,,,,,,,
105,TM18,Counter,Fighting,Null,1,20,,,,,,,,,,,,,,,,,,,
105,TM19,Seismic Toss,Fighting,Null,1,20,,,,,,,,,,,,,,,,,,,
105,TM20,Rage,Normal,20,1,20,,,,,,,,,,,,,,,,,,,
105,TM26,Earthquake,Ground,100,1,10,,,,,,,,,,,,,,,,,,,
105,TM27,Fissure,Ground,Null,0.3,5,,,,,,,,,,,,,,,,,,,
105,TM28,Dig,Ground,100,1,10,,,,,,,,,,,,,,,,,,,
105,TM31,Mimic,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
105,TM32,Double Team,Normal,Null,Null,15,,,,,,,,,,,,,,,,,,,
105,TM34,Bide,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
105,TM38,Fire Blast,Fire,120,0.85,5,,,,,,,,,,,,,,,,,,,
105,TM40,Skull Bash,Normal,100,1,15,,,,,,,,,,,,,,,,,,,
105,TM44,Rest,Psychic,Null,Null,10,,,,,,,,,,,,,,,,,,,
105,TM50,Substitute,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
106,1,Double Kick,Fighting,30,1,30,,,,,,,,,,,,,,,,,,,
106,1,Meditate,Psychic,Null,Null,40,,,,,,,,,,,,,,,,,,,
106,33,Rolling Kick,Fighting,60,0.85,15,,,,,,,,,,,,,,,,,,,
106,38,Jump Kick,Fighting,70,0.95,25,,,,,,,,,,,,,,,,,,,
106,43,Focus Energy,Normal,Null,Null,30,,,,,,,,,,,,,,,,,,,
106,48,Hi Jump Kick,Fighting,85,0.9,20,,,,,,,,,,,,,,,,,,,
106,53,Mega Kick,Normal,120,0.75,5,,,,,,,,,,,,,,,,,,,
106,HM04,Strength,Normal,80,1,15,,,,,,,,,,,,,,,,,,,
106,TM01,Mega Punch,Normal,80,0.85,20,,,,,,,,,,,,,,,,,,,
106,TM05,Mega Kick,Normal,120,0.75,5,,,,,,,,,,,,,,,,,,,
106,TM06,Toxic,Poison,Null,0.85,10,,,,,,,,,,,,,,,,,,,
106,TM08,Body Slam,Normal,85,1,15,,,,,,,,,,,,,,,,,,,
106,TM09,Take Down,Normal,90,0.85,20,,,,,,,,,,,,,,,,,,,
106,TM10,Double-Edge,Normal,100,1,15,,,,,,,,,,,,,,,,,,,
106,TM17,Submission,Fighting,80,0.8,25,,,,,,,,,,,,,,,,,,,
106,TM18,Counter,Fighting,Null,1,20,,,,,,,,,,,,,,,,,,,
106,TM19,Seismic Toss,Fighting,Null,1,20,,,,,,,,,,,,,,,,,,,
106,TM20,Rage,Normal,20,1,20,,,,,,,,,,,,,,,,,,,
106,TM31,Mimic,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
106,TM32,Double Team,Normal,Null,Null,15,,,,,,,,,,,,,,,,,,,
106,TM34,Bide,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
106,TM35,Metronome,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
106,TM39,Swift,Normal,60,Null,20,,,,,,,,,,,,,,,,,,,
106,TM40,Skull Bash,Normal,100,1,15,,,,,,,,,,,,,,,,,,,
106,TM44,Rest,Psychic,Null,Null,10,,,,,,,,,,,,,,,,,,,
106,TM50,Substitute,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
107,1,Comet Punch,Normal,18,0.85,15,,,,,,,,,,,,,,,,,,,
107,1,Agility,Psychic,Null,Null,30,,,,,,,,,,,,,,,,,,,
107,33,Fire Punch,Fire,75,1,15,,,,,,,,,,,,,,,,,,,
107,38,Ice Punch,Ice,75,1,15,,,,,,,,,,,,,,,,,,,
107,43,ThunderPunch,Electric,75,1,15,,,,,,,,,,,,,,,,,,,
107,48,Mega Punch,Normal,80,0.85,20,,,,,,,,,,,,,,,,,,,
107,53,Counter,Fighting,Null,1,20,,,,,,,,,,,,,,,,,,,
107,HM04,Strength,Normal,80,1,15,,,,,,,,,,,,,,,,,,,
